"CAT_TRAVELLER","Category of traveller","COUNTRY","Country of stay/residence","TSEST","Adjustment type","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2015-01","Jan-2015",21100,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2015-02","Feb-2015",32000,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2015-03","Mar-2015",34400,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2015-04","Apr-2015",17700,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2015-05","May-2015",19400,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2015-06","Jun-2015",18100,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2015-07","Jul-2015",29800,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2015-08","Aug-2015",41500,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2015-09","Sep-2015",29100,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2015-10","Oct-2015",29300,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2015-11","Nov-2015",32900,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2015-12","Dec-2015",36700,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2016-01","Jan-2016",24700,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2016-02","Feb-2016",42800,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2016-03","Mar-2016",44100,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2016-04","Apr-2016",25800,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2016-05","May-2016",23100,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2016-06","Jun-2016",20600,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2016-07","Jul-2016",35000,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2016-08","Aug-2016",51500,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2016-09","Sep-2016",33900,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2016-10","Oct-2016",35400,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2016-11","Nov-2016",38700,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2016-12","Dec-2016",42300,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2017-01","Jan-2017",28900,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2017-02","Feb-2017",41400,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2017-03","Mar-2017",50800,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2017-04","Apr-2017",23700,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2017-05","May-2017",25100,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2017-06","Jun-2017",22000,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2017-07","Jul-2017",37200,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2017-08","Aug-2017",53800,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2017-09","Sep-2017",33900,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2017-10","Oct-2017",34900,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2017-11","Nov-2017",40100,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2017-12","Dec-2017",42900,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2018-01","Jan-2018",31400,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2018-02","Feb-2018",42100,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2018-03","Mar-2018",50100,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2018-04","Apr-2018",26700,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2018-05","May-2018",26000,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2018-06","Jun-2018",23200,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2018-07","Jul-2018",38600,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2018-08","Aug-2018",58600,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2018-09","Sep-2018",38400,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2018-10","Oct-2018",40600,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2018-11","Nov-2018",43600,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2018-12","Dec-2018",49900,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2019-01","Jan-2019",31200,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2019-02","Feb-2019",44500,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2019-03","Mar-2019",53500,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2019-04","Apr-2019",32800,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2019-05","May-2019",28000,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2019-06","Jun-2019",24600,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2019-07","Jul-2019",43000,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2019-08","Aug-2019",63100,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2019-09","Sep-2019",40700,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2019-10","Oct-2019",39700,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2019-11","Nov-2019",45500,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2019-12","Dec-2019",52000,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2020-01","Jan-2020",34000,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2020-02","Feb-2020",43800,,
"06","Short-term (less than one year) Visitors arriving","6201","Japan","10","Original","M","Monthly","2020-03","Mar-2020",13300,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2013-01","Jan-2013",21400,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2013-02","Feb-2013",16600,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2013-03","Mar-2013",16600,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2013-04","Apr-2013",15300,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2013-05","May-2013",14000,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2013-06","Jun-2013",14500,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2013-07","Jul-2013",15900,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2013-08","Aug-2013",15000,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2013-09","Sep-2013",16200,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2013-10","Oct-2013",16600,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2013-11","Nov-2013",16700,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2013-12","Dec-2013",20100,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2014-01","Jan-2014",22100,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2014-02","Feb-2014",18500,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2014-03","Mar-2014",16400,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2014-04","Apr-2014",14700,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2014-05","May-2014",14700,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2014-06","Jun-2014",12600,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2014-07","Jul-2014",15500,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2014-08","Aug-2014",16300,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2014-09","Sep-2014",15200,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2014-10","Oct-2014",15800,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2014-11","Nov-2014",17600,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2014-12","Dec-2014",23400,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2015-01","Jan-2015",24000,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2015-02","Feb-2015",20900,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2015-03","Mar-2015",19400,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2015-04","Apr-2015",16400,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2015-05","May-2015",15600,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2015-06","Jun-2015",12500,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2015-07","Jul-2015",15400,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2015-08","Aug-2015",16800,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2015-09","Sep-2015",15300,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2015-10","Oct-2015",18500,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2015-11","Nov-2015",22400,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2015-12","Dec-2015",29700,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2016-01","Jan-2016",28100,,
"06","Short-term (less than one year) Visitors arriving","6203","Korea South","10","Original","M","Monthly","2016-02","Feb-2016",28200,,
